participantId,group,lecture_type,practice_type,source_file,trialId,responseId,responsePrompt,answer,duration,cleanedDuration,status,percentComplete,answer_length
699a436ee9032e2b2333d3c1,CC,Control,Control,main-control-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",5,14281,14281,completed,100,1
699a436ee9032e2b2333d3c1,CC,Control,Control,main-control-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,14281,14281,completed,100,1
699a436ee9032e2b2333d3c1,CC,Control,Control,main-control-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,14281,14281,completed,100,1
699a436ee9032e2b2333d3c1,CC,Control,Control,main-control-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",2 years ago,136030,136030,completed,100,11
699a436ee9032e2b2333d3c1,CC,Control,Control,main-control-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",A correlation is a measure of how close together two variables are.,136030,136030,completed,100,67
699a436ee9032e2b2333d3c1,CC,Control,Control,main-control-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",2,136030,136030,completed,100,1
699a436ee9032e2b2333d3c1,CC,Control,Control,main-control-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",A slope  is rise/run or how a change in one variable affect the change in another variable or vice versa.,136030,136030,completed,100,105
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:","A correlation is a measurement of the strength of the relationship between multiple variables, represented as ""r"" and ranging from -1 to 1, where -1 represents perfectly negatively correlated, 0 represents no correlation, and 1 represents perfectly positively correlated.",71127,71127,completed,100,271
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,71127,71127,completed,100,3
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:","A slope is a measurement of the steepness of a line, calculated as change in the y-axis over change in the x-axis.",71127,71127,completed,100,114
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"Slope and correlation are different because slope has units (unit of y / unit of x) while correlation is unitless, slope has infinite range while correlation ranges from -1 to 1, and correlation doesn't change when you swap x and y while slope does.",362922,362922,completed,100,249
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"Slope and correlation are the same because both describe the relationship between variables, involve direction, and are related to change in y over change in x.",362922,362922,completed,100,160
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",Correlation would stay the same since the variables themselves aren't changing.,362922,362922,completed,100,79
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,"Since the slope is 0 < (m = 0.25) < 1, switching X and Y would cause the slope to positively increase.",362922,362922,completed,100,102
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation value changed but sign stayed the same,16873,16873,completed,100,54
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,19224,19224,completed,100,1
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",5,19224,19224,completed,100,1
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,19224,19224,completed,100,1
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,19224,19224,completed,100,1
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",5 months ago,120041,120041,completed,100,12
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:","A correlation is a relationship or association between two or more variables. Examples of correlations are positive (when one variable increases, so does the other), negative (when on variable increases, the other decreases), and none (when one variable increases/decreases, the other remains unchanged).",120041,120041,completed,100,304
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",5 or more,120041,120041,completed,100,9
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:","A slope is a measurement of steepness of a line, calculated as ""rise over run"", or ratio of vertical change to horizontal change.",120041,120041,completed,100,129
69bad0d8d699e854ef8e8184,CC,Control,Control,main-control-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",correlation is the positive or negative relationship between two things,47515,47515,completed,100,71
69bad0d8d699e854ef8e8184,CC,Control,Control,main-control-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,47515,47515,completed,100,3
69bad0d8d699e854ef8e8184,CC,Control,Control,main-control-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",A slope is the rate of change of a graphed line,47515,47515,completed,100,47
69bad0d8d699e854ef8e8184,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"correlation can be stronger or weaker, while slope can only be bigger or smaller",280528,280528,completed,100,80
69bad0d8d699e854ef8e8184,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,both tell us about the relationship between two things. both can be positive or negative. both us the line of best fit as an averaging point,280528,280528,completed,100,140
69bad0d8d699e854ef8e8184,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",it would stay the same,280528,280528,completed,100,22
