participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"5cbcfce214b3cb0015f03471","control-same-slope-different-r","27","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":53,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","control-bonus-weak-r","28","bonus-weak-r_response","DEFAULT","completed","","","","100.00","","","B","","41024","41024","","","","","","","","","","","","","bonus-weak-r_response","A scatter plot can have weak correlation and a steep slope at the same time.","[""assets/imgs/bonus-weak-r-A.png"",""assets/imgs/bonus-weak-r-B.png"",""assets/imgs/bonus-weak-r-C.png""]","[""A"",""B"",""C""]","","two-constraint","","Which plot has a weak correlation (|r| < 0.35) AND a steep slope (|slope| > 0.50)?","[""A"",""B"",""C""]","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","control-bonus-weak-r","28","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":36,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":41,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","control-bonus-strong-r","29","bonus-strong-r_response","DEFAULT","completed","","","","100.00","","","C","","15641","15641","","","","","","","","","","","","","bonus-strong-r_response","Among these three positively related plots, only one has both a strong correlation and a nearly flat slope.","[""assets/imgs/bonus-strong-r-A.png"",""assets/imgs/bonus-strong-r-B.png"",""assets/imgs/bonus-strong-r-C.png""]","[""A"",""B"",""C""]","","two-constraint","","Which plot has a strong correlation (|r| > 0.80) AND a flat slope (|slope| < 0.30)?","[""A"",""B"",""C""]","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","control-bonus-strong-r","29","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":18,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","practice-solutions","30","practice_solutions_viewed","DEFAULT","completed","","","","100.00","","","true","","75011","75011","","","","","","","","","","","","","","","","","","","","","","Practice Solutions","Here are the correct answers for the practice questions. You can review the plots and compare them with your answers before continuing.","[{""title"":""Guess Correlation"",""items"":[{""id"":""Q1"",""imgSrc"":""assets/imgs/control-r-1.png"",""answer"":""r = 0.96""},{""id"":""Q2"",""imgSrc"":""assets/imgs/control-r-2.png"",""answer"":""r = -0.80""},{""id"":""Q3"",""imgSrc"":""assets/imgs/control-r-3.png"",""answer"":""r = 0.05""},{""id"":""Q4"",""imgSrc"":""assets/imgs/control-r-4.png"",""answer"":""r = -0.25""},{""id"":""Q5"",""imgSrc"":""assets/imgs/control-r-5.png"",""answer"":""r = 0.50""},{""id"":""Q6"",""imgSrc"":""assets/imgs/control-r-6.png"",""answer"":""r = -0.50""},{""id"":""Q7"",""imgSrc"":""assets/imgs/control-r-7.png"",""answer"":""r ≈ 0""},{""id"":""Q8"",""imgSrc"":""assets/imgs/control-r-8.png"",""answer"":""r ≈ 0""}]},{""title"":""Guess Slope"",""items"":[{""id"":""Q9"",""imgSrc"":""assets/imgs/control-slope-1.png"",""answer"":""slope = 0.05""},{""id"":""Q10"",""imgSrc"":""assets/imgs/control-slope-2.png"",""answer"":""slope = -0.15""},{""id"":""Q11"",""imgSrc"":""assets/imgs/control-slope-3.png"",""answer"":""slope = -0.60""},{""id"":""Q12"",""imgSrc"":""assets/imgs/control-slope-4.png"",""answer"":""slope = 0.60""},{""id"":""Q13"",""imgSrc"":""assets/imgs/control-slope-5.png"",""answer"":""slope = -3.0""},{""id"":""Q14"",""imgSrc"":""assets/imgs/control-slope-6.png"",""answer"":""slope = 1.50""}]},{""title"":""Comparing Correlation and Slope"",""items"":[{""id"":""Q15-Q16"",""imgSrcs"":[""assets/imgs/control-axis-swap-original.png"",""assets/imgs/control-axis-swap-swapped.png""],""imgLabels"":[""Original"",""After swap""],""answer"":""After swapping the x- and y-axes, the correlation stays the same; the slope changes.""},{""id"":""Q16"",""imgSrcs"":[""assets/imgs/correlation-r+0.53-slope+0.85.png"",""assets/imgs/correlation-r+0.78-slope+0.85.png"",""assets/imgs/correlation-r+0.93-slope+0.85.png""],""imgLabels"":[""A"",""B"",""C""],""answer"":""Strongest to weakest correlation: C, B, A.""},{""id"":""Q17"",""prompt"":""Which plot has a weak correlation (|r| < 0.35) AND a steep slope (|slope| > 0.50)?"",""imgSrcs"":[""assets/imgs/bonus-weak-r-A.png"",""assets/imgs/bonus-weak-r-B.png"",""assets/imgs/bonus-weak-r-C.png""],""imgLabels"":[""A"",""B"",""C""],""answer"":""B""},{""id"":""Q18"",""prompt"":""Which plot has a strong correlation (|r| > 0.80) AND a flat slope (|slope| < 0.30)?"",""imgSrcs"":[""assets/imgs/bonus-strong-r-A.png"",""assets/imgs/bonus-strong-r-B.png"",""assets/imgs/bonus-strong-r-C.png""],""imgLabels"":[""A"",""B"",""C""],""answer"":""C""}]}]","","","","","","",""
"5cbcfce214b3cb0015f03471","practice-solutions","30","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":74,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","assessment intro","31","additional-questions","DEFAULT","completed","","","","100.00","","","I'm having a difficult time reading the numbers on the graphs since they're in such small print.","","70514","70514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","assessment intro","31","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":58,""keydown"":62,""keyup"":58,""mousemove"":47,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","assessment questions part one","32","q-motivation","DEFAULT","completed","","","","100.00","","You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?","Yes","","185961","185961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","assessment questions part one","32","q-slope","DEFAULT","completed","","","","100.00","","In your own words, please describe what a slope is:","it signifies a trend that denotes correlation as a causality.","","185961","185961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","assessment questions part one","32","q-correlation","DEFAULT","completed","","","","100.00","","In your own words, please describe what a correlation is:","It occurs when the slope correlates to a positive or negative pattern.","","185961","185961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","assessment questions part one","32","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":111,""keydown"":108,""keyup"":105,""mousemove"":87,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","assessment-guess-slope","33","break","DEFAULT","completed","","","","100.00","","","[]","","5573","5573","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","assessment-guess-slope","33","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-2","34","stat_guess","DEFAULT","completed","","","","100.00","","","0","","17432","17432","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-2","34","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","17432","17432","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-2","34","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","17432","17432","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-2","34","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":26,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":21,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-7","35","stat_guess","DEFAULT","completed","","","","100.00","","","-0.5","","42496","42496","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-7","35","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","42496","42496","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-7","35","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","42496","42496","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-7","35","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":31,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":17,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-6","36","stat_guess","DEFAULT","completed","","","","100.00","","","0.1","","35334","35334","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-6","36","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","35334","35334","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-6","36","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","35334","35334","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-6","36","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":3,""keydown"":3,""keyup"":2,""mousemove"":39,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":27,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-4","37","stat_guess","DEFAULT","completed","","","","100.00","","","-1","","23875","23875","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-4","37","stat_guess_initial","DEFAULT","completed","","","","100.00","","","1","","23875","23875","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","guess-slope-4","37","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","23875","23875","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","stat_guess","","","","","","","","","","","","","","","","","",""
